id,reviewId,creationDate,criticName,isTopCritic,originalScore,reviewState,publicatioName,reviewText,scoreSentiment,reviewUrl
good_son,31715,1/1/2000,James Berardinelli,TRUE,4-Feb,rotten,ReelViews,"At best, this film is strictly cable fare.",NEGATIVE,http://www.reelviews.net/movies/g/good_son.html
good_son,31716,1/1/2000,Roger Ebert,TRUE,0.5/4,rotten,Chicago Sun-Times,"The movie is a creepy, unpleasant experience, made all the worse because it stars children too young to understand the horrible things we see them doing.",NEGATIVE,http://www.rogerebert.com/reviews/the-good-son-1993
good_son,31718,1/1/2000,Hal Hinson,TRUE,,rotten,Washington Post,Where were the responsible adults when this thing was made?,NEGATIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/thegoodsonrhinson_a0a843.htm
good_son,31719,1/1/2000,Desson Thomson,TRUE,,rotten,Washington Post,You sit there laughing at Culkin's best comedy ever. If only this movie wasn't supposed to be a horror picture.,NEGATIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/thegoodsonrhowe_a0aff8.htm
good_son,31724,1/1/2000,Jeff Vice,FALSE,4-Feb,rotten,Deseret News (Salt Lake City),"Culkin is never really very believable in his role, though Wood does better, lending depth to a sketchily written character.",NEGATIVE,http://www.deseretnews.com/article/700000701/The-Good-Son.html
anatomy-of-a-murder,31750,1/1/2000,Brian Webster,FALSE,88/100,fresh,Apollo Guide,"The strengths of the film are too numerous to mention. The story is fascinating, the script well constructed, and the performances fabulous.",POSITIVE,
anatomy-of-a-murder,31753,1/1/2000,Jeffrey M. Anderson,FALSE,4-Apr,fresh,Combustible Celluloid,"Preminger takes a while to set up the story, but his pacing and style are perfection.",POSITIVE,http://www.combustiblecelluloid.com/anatomy.shtml
anatomy-of-a-murder,31756,1/1/2000,Noel Murray,TRUE,,fresh,Nashville Scene,Credit Stewart again for doing the film's dirty work: holding our attention as a sweet-natured defense attorney and then shocking us with how hard-edged and aloof he can become.,POSITIVE,http://www.filmvault.com/filmvault/nash/a/anatomyofamurder1.html
1046035-airborne,31760,1/1/2000,Rita Kempley,TRUE,,rotten,Washington Post,"There are reasons to commend [Rob] Bowman and screenwriter Bill Apablasa, who have gone out of their way to keep Mitchell's character honest. He manages to resolve his conflicts without giving up his values. In other words, nothing happens.",NEGATIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/airbornepgkempley_a0a3bf.htm
demolition_man,31764,1/1/2000,James Berardinelli,TRUE,1.5/4,rotten,ReelViews,"In the end, that's all this film is: flames, flying bullets, and special effects. It could be worse, I suppose, but as long as people go into this film with their eyes open, there shouldn't be any surprises.",NEGATIVE,http://www.reelviews.net/movies/d/demo_man.html
demolition_man,31765,1/1/2000,Hal Hinson,TRUE,,fresh,Washington Post,"Basically, Demolition Man is a futuristic cop picture with slightly more imagination and wit than the typical example of the slash-and-burn genre.",POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/demolitionmanrhinson_b007c3.htm
demolition_man,31772,1/1/2000,James O'Ehley,FALSE,4-Mar,fresh,Sci-Fi Movie Page,"Stallone is surprisingly good in this fast, funny and violent futuristic action film.",POSITIVE,http://www.scifimoviepage.com/demo.html
demolition_man,31774,1/1/2000,Louis Black,TRUE,3.5/5,fresh,Austin Chronicle,"If you don't really think about it, [it] isn't a bad ride.",POSITIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a139031
demolition_man,31777,1/1/2000,Chris Hicks,FALSE,2.5/4,fresh,Deseret News (Salt Lake City),"With Snipes giving his role everything he's got -- a considerable amount by any measure -- and with some amusing bits tying together the action scenes, there is plenty of eye candy at work here, which should satisfy action fans.",POSITIVE,http://www.deseretnews.com/article/700000441/Demolition-Man.html
so_i_married_an_axe_murderer,31783,1/1/2000,James Berardinelli,TRUE,4-Feb,rotten,ReelViews,One of the most lame comedy whodunnits ever to make it to the screen.,NEGATIVE,http://www.reelviews.net/movies/s/so_married.html
so_i_married_an_axe_murderer,31784,1/1/2000,Roger Ebert,TRUE,2.5/4,rotten,Chicago Sun-Times,A mediocre movie with a good one trapped inside.,NEGATIVE,http://www.rogerebert.com/reviews/so-i-married-an-axe-murderer-1993
so_i_married_an_axe_murderer,31785,1/1/2000,Hal Hinson,TRUE,,rotten,Washington Post,"It doesn't help matters much that director Thomas Schlamme pays homage to great marital murder mysteries of the past, mostly because the attempts to borrow from the classics are so halfhearted.",NEGATIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/soimarriedanaxemurdererpg13hinson_a0a83c.htm
so_i_married_an_axe_murderer,31786,1/1/2000,Desson Thomson,TRUE,,fresh,Washington Post,"Axe is not art by any means. It's often overly taken up with resolving itself. But Myers and others create an enjoyably loose, anti-slick feeling about the affair.",POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/soimarriedanaxemurdererpg13howe_a0afe5.htm
so_i_married_an_axe_murderer,31795,1/1/2000,Robert Faires,TRUE,2.5/5,rotten,Austin Chronicle,Mostly you spy the red flags that shout Troubled Production and We Don't Know What to Do With This Script.,NEGATIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a139118
so_i_married_an_axe_murderer,31800,1/1/2000,Chris Hicks,FALSE,,rotten,Deseret News (Salt Lake City),"Merely a clothesline on which to hang worn-out, off-the-wall skits.",NEGATIVE,http://www.deseretnews.com/article/700001690/So-I-Married-an-Axe-Murderer.html
so_i_married_an_axe_murderer,31801,1/1/2000,Christopher Null,FALSE,5-Apr,fresh,Filmcritic.com,Easily Mike Myers' best movie.,POSITIVE,
inside_monkey_zetterland,31830,1/1/2000,Marjorie Baumgarten,TRUE,5-Mar,fresh,Austin Chronicle,,POSITIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a138988
judgment_night,31832,1/1/2000,James Berardinelli,TRUE,4-Jan,rotten,ReelViews,It's refreshing to know that it's not just characters in horror films who are irredeemably dumb.,NEGATIVE,http://www.reelviews.net/movies/j/judgment.html
judgment_night,31834,1/1/2000,Richard Harrington,TRUE,,rotten,Washington Post,"The filmmakers have made a big deal of a soundtrack that features 10 collaborations between rappers and rockers (the theme is performed by De La Soul and Teenage Fan Club), but their casting consciousness is less adventurous.",NEGATIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/judgmentnightrharrington_a0ab92.htm
judgment_night,31835,1/1/2000,Desson Thomson,TRUE,,rotten,Washington Post,"Perhaps the ultimate Judgment comes from Estevez, who observes: 'Nothing about tonight makes sense.'",NEGATIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/judgmentnightrhowe_a0afff.htm
judgment_night,31839,1/1/2000,Marc Savlov,TRUE,5-Jan,rotten,Austin Chronicle,"Fallon's obsessive quest to eliminate witnesses comes to seem more and more like utter madness -- but then, maybe that's the point. It's hard to tell amidst the layered gunfire and random explosions.",NEGATIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a139024
judgment_night,31841,1/1/2000,Jeff Vice,FALSE,2.5/4,fresh,Deseret News (Salt Lake City),Pretty tense stuff most of the way.,POSITIVE,http://www.deseretnews.com/article/700000923/Judgment-Night.html
1046045-king_of_the_hill,31845,1/1/2000,James Berardinelli,TRUE,3.5/4,fresh,ReelViews,A remarkable odyssey about a resilient young hero who uses both his imagination and his sense of reality to survive.,POSITIVE,http://www.reelviews.net/php_review_template.php?identifier=326
1046045-king_of_the_hill,31846,1/1/2000,Roger Ebert,TRUE,4-Apr,fresh,Chicago Sun-Times,"With the kind of material you'd never dream of associating with him, Soderbergh has made his best film.",POSITIVE,http://www.rogerebert.com/reviews/king-of-the-hill-1993
1046045-king_of_the_hill,31848,1/1/2000,Richard Harrington,TRUE,,rotten,Washington Post,The slow-paced King of the Hill is a feel-good fable in which it's difficult to work up any worry over a boy with clearly unsinkable spirits.,NEGATIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/kingofthehillpg13harrington_a0ab88.htm
1046045-king_of_the_hill,31849,1/1/2000,Desson Thomson,TRUE,,fresh,Washington Post,It's his best work by far.,POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/kingofthehillpg13howe_a0afef.htm
1046045-king_of_the_hill,31851,1/1/2000,Marc Savlov,TRUE,3.5/5,fresh,Austin Chronicle,"Carefully filled out with small, polished character performances, Soderbergh's film is a lyrical piece of well-crafted passion.",POSITIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a139043
1046045-king_of_the_hill,31852,1/1/2000,Chris Hicks,FALSE,,fresh,Deseret News (Salt Lake City),"Soderbergh brings them together as a whole with wit and intelligence, a wry sense of humor and some excellent performances.",POSITIVE,http://www.deseretnews.com/article/700000952/King-of-the-Hill.html
1046049-fatal_instinct,31873,1/1/2000,James Berardinelli,TRUE,1.5/4,rotten,ReelViews,"If I see another send-up of Sharon Stone's character in Basic Instinct, I think I'll walk out of the theater.",NEGATIVE,http://www.reelviews.net/movies/f/fatal_instinct.html
1046049-fatal_instinct,31874,1/1/2000,Roger Ebert,TRUE,1.5/4,rotten,Chicago Sun-Times,"Maybe you'll be in the right mood and like this stuff. It looks good, and the actors are several notches above the usual parody cast in ability. And yet...",NEGATIVE,http://www.rogerebert.com/reviews/fatal-instinct-1993
1046049-fatal_instinct,31875,1/1/2000,Rita Kempley,TRUE,,rotten,Washington Post,"Lacking in both inspiration and ingenuity, it doesn't so much spoof the conventions of the genre as dumb down famous -- and in some cases, forgotten -- scenes from a slew of other movies.",NEGATIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/fatalinstinctpg13kempley_a0a3c3.htm
1046049-fatal_instinct,31879,1/1/2000,Robert Faires,TRUE,2.5/5,rotten,Austin Chronicle,The result is pretty much what you expect: some really dumb stuff that will make you laugh and a lot that won't.,NEGATIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a139010
1046049-fatal_instinct,31880,1/1/2000,Chris Hicks,FALSE,4-Feb,rotten,Deseret News (Salt Lake City),There are some laughs in Fatal Instinct. But there are an awful lot of dead spots in between.,NEGATIVE,http://www.deseretnews.com/article/700000572/Fatal-Instinct.html
1046060-high_noon,31886,1/1/2000,Brian Webster,FALSE,85/100,fresh,Apollo Guide,The film works remarkably well as a simple but powerful parable.,POSITIVE,https://web.archive.org/web/20071202160326/http://apolloguide.com/mov_fullrev.asp?CID=1303&Specific=1816
1046060-high_noon,31889,1/1/2000,Urban Cinefile Critics,FALSE,,fresh,Urban Cinefile,Arguably THE classic western.,POSITIVE,http://www.urbancinefile.com.au/home/view.asp?a=51&s=Reviews
1046060-high_noon,31891,1/1/2000,TV Guide Staff,FALSE,5-May,fresh,TV Guide,"Not a frame is wasted in this taut, superbly directed, masterfully acted film.",POSITIVE,https://www.tvguide.com/movies/high-noon/review/2030039651/
1046060-high_noon,31892,1/1/2000,Tim Dirks,FALSE,,fresh,Filmsite,High Noon (1952) is possibly the all-time best Western film ever made - a successful box-office production by Stanley Kramer,POSITIVE,http://www.filmsite.org/high.html
whats_love_got_to_do_with_it,31915,1/1/2000,James Berardinelli,TRUE,4-Mar,fresh,ReelViews,"You don't have to be a Tina Turner fan to appreciate this movie, but, regardless of your opinion of her music, What's Love Got To Do With It cannot fail to impart an impression of her courage and inner strength.",POSITIVE,http://www.reelviews.net/movies/w/whats_love.html
whats_love_got_to_do_with_it,31916,1/1/2000,Roger Ebert,TRUE,3.5/4,fresh,Chicago Sun-Times,"It's a story of pain and courage, uncommonly honest and unflinching, and the next time I hear Tina Turner singing I will listen to the song in a whole new way.",POSITIVE,http://www.rogerebert.com/reviews/whats-love-got-to-do-with-it-1993
whats_love_got_to_do_with_it,31917,1/1/2000,Desson Thomson,TRUE,,fresh,Washington Post,"A melodrama of starry-eyed love and black-eyed beatings, exhausting road tours and the singer's even harder road to self-realization, the movie contains its emotional highs and lows in the hermetically sealed bio-pic format.",POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/whatslovegottodowithitrhowe_a0afc6.htm
whats_love_got_to_do_with_it,31918,1/1/2000,Rita Kempley,TRUE,,fresh,Washington Post,"A handsome woman with the lanky appeal of Katharine Hepburn, Bassett brays and bruises with equal effectiveness.",POSITIVE,http://www.washingtonpost.com/wp-srv/style/longterm/movies/videos/whatslovegottodowithitrkempley_a0a391.htm
whats_love_got_to_do_with_it,31921,1/1/2000,Dennis King,FALSE,4-Mar,fresh,Tulsa World,"Powerful, troubling and ultimately inspiring.",POSITIVE,http://www.tulsaworld.com/archives/what-s-love-got-to-do-with-it/article_d0d95797-b4b2-55d7-b282-e689c7e3a6a9.html
whats_love_got_to_do_with_it,31923,1/1/2000,Marjorie Baumgarten,TRUE,5-Mar,fresh,Austin Chronicle,"The movie makes us all want to stand up and cheer, ""Shine on, Tina. Shine on.""",POSITIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a139138
whats_love_got_to_do_with_it,31927,1/1/2000,Chris Hicks,FALSE,,fresh,Deseret News (Salt Lake City),"What's Love Got to Do With It is a rough-and-tumble show-biz biography that has many of the cliches inherent to this genre. But it also boasts two stunning, Oscar-worthy performances.",POSITIVE,http://www.deseretnews.com/article/700001993/Whats-Love-Got-to-Do-With-It.html
ruby_in_paradise,31947,1/1/2000,James Berardinelli,TRUE,4-Mar,fresh,ReelViews,A surprisingly fresh and engrossing little film.,POSITIVE,https://www.reelviews.net/reelviews/ruby-in-paradise
ruby_in_paradise,31948,1/1/2000,Roger Ebert,TRUE,4-Apr,fresh,Chicago Sun-Times,"Ruby in Paradise is a wonderful, life-affirming movie about a young woman who has that kind of luck. It's a celebration of heart, courage and persistence.",POSITIVE,http://www.rogerebert.com/reviews/ruby-in-paradise-1993
ruby_in_paradise,31950,1/1/2000,Steve Rhodes,FALSE,4-Mar,fresh,Internet Reviews,,POSITIVE,http://reviews.imdb.com/Reviews/79/7985
ruby_in_paradise,31951,1/1/2000,Marjorie Baumgarten,TRUE,,fresh,Austin Chronicle,"A character portrait of both Ruby and her coastal Florida panhandle environment, Ruby in Paradise has an amazing presence.",POSITIVE,https://www.austinchronicle.com/events/film/1994-02-04/ruby-in-paradise/
ruby_in_paradise,31954,1/1/2000,Chris Hicks,FALSE,,fresh,Deseret News (Salt Lake City),Judd is a most appealing performer with great screen presence. Here is your chance to see a genuine rising star in the early stages of her career.,POSITIVE,http://www.deseretnews.com/article/700001573/Ruby-in-Paradise.html
1046076-home_of_our_own,31965,1/1/2000,James Berardinelli,TRUE,4-Feb,rotten,ReelViews,,NEGATIVE,http://www.reelviews.net/movies/h/home_own.html
1046076-home_of_our_own,31966,1/1/2000,Roger Ebert,TRUE,4-Mar,fresh,Chicago Sun-Times,"This situation, set in the 1950s, could be the set-up for a sitcom, or a retread of an old Disney family yarn. It ends up being a lot more, partly because Kathy Bates brings a solid, no-nonsense clarity to what could have been a marshmallow role.",POSITIVE,http://www.rogerebert.com/reviews/a-home-of-our-own-1993
1046076-home_of_our_own,31969,1/1/2000,Louis Black,TRUE,2.5/5,rotten,Austin Chronicle,,NEGATIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a139001
were_back_a_dinosaurs_story,31977,1/1/2000,James Berardinelli,TRUE,4-Feb,rotten,ReelViews,"We're Back is an exercise in endurance -- not only is it dull, but it has such an overwhelming sense of sweetness that it threatens to become nauseating.",NEGATIVE,http://www.reelviews.net/movies/w/were_back.html
were_back_a_dinosaurs_story,31978,1/1/2000,Roger Ebert,TRUE,4-Jan,rotten,Chicago Sun-Times,"It's shallow and kind of dumb, and the animation is routine, and the story isn't much, and the stakes are a lot higher these days in the featurelength animation game.",NEGATIVE,http://www.rogerebert.com/reviews/were-back-a-dinosaurs-story-1993
